151 JALAN TECK WHYE,"1.3783886","103.75718235420871"
618 CHOA CHU KANG NORTH 7,"1.4012097","103.7448429"
583 PASIR RIS STREET 53,"1.3756129000000001","103.94701615307693"
411 JURONG WEST STREET 42,"1.35371215","103.72524810376177"
440 JURONG WEST AVENUE 1,"1.35151905","103.72253373820078"
687A WOODLANDS DRIVE 75,========== ERROR PLEASE TRY AGAIN ==========
718 BEDOK RESERVOIR ROAD,"1.3368886999999998","103.92528330870982"
440 FAJAR ROAD,"1.3835523","103.7699899325662"
506 PASIR RIS STREET 52,"1.3768774499999998","103.94500414103697"
552 SERANGOON NORTH AVENUE 3,"1.37225435","103.87156422231175"
941 HOUGANG STREET 92,"1.3735613500000001","103.87909588018286"
758 JURONG WEST STREET 74,"1.35013845","103.70036024999999"
33 TANGLIN HALT ROAD,"1.2960547","103.7988266"
240 TAMPINES STREET 21,"1.35498465","103.94713139999999"
440B FERNVALE LINK,"1.39338965","103.87819436651608"
317 HOUGANG AVENUE 7,"1.3652679","103.89646425576294"
660 JALAN TENAGA,"1.3343047499999998","103.9068947703856"
207 PETIR ROAD,"1.3736739","103.77489856172781"
359B ADMIRALTY DRIVE,"1.4508048","103.8177569"
234 TAMPINES STREET 21,"1.3558691999999999","103.9482797"
171 STIRLING ROAD,"1.2907092","103.80387695003537"
305 BUKIT BATOK STREET 31,"1.35783005","103.74797109907573"
160 YUNG PING ROAD,========== ERROR PLEASE TRY AGAIN ==========
527 CHOA CHU KANG STREET 51,"1.3899328","103.7436359"
8 LORONG 7 TOA PAYOH,"1.3376641","103.85687193282543"
94B BEDOK NORTH AVENUE 4,"1.33399125","103.94271505910177"
282 TOH GUAN ROAD,"1.33957565","103.74723375968756"
105 SERANGOON NORTH AVENUE 1,"1.3702561","103.870233"
113 CLEMENTI STREET 13,"1.3236607999999999","103.77018418574401"
481 JURONG WEST STREET 41,"1.34693935","103.7256341113914"
254 SIMEI STREET 1,"1.34189855","103.95197453173336"
440 ANG MO KIO AVENUE 10,"1.35879185","103.85553805919992"
406 ANG MO KIO AVENUE 10,"1.3646309","103.8559378"
690 HOUGANG STREET 61,"1.3741656","103.887698"
258 ANG MO KIO AVENUE 4,"1.3710368","103.836646"
225 BUKIT BATOK CENTRAL,"1.34830185","103.75295473332142"
491E TAMPINES STREET 45,"1.3625329499999999","103.95534610237377"
1 JALAN BUKIT MERAH,"1.2865053","103.8082353"
725 TAMPINES STREET 71,"1.3570286","103.93534575541511"
471 ANG MO KIO AVENUE 10,"1.3635153500000001","103.8567036832668"
221A BEDOK CENTRAL,"1.3251367","103.93497620800596"
88 COMMONWEALTH CLOSE,"1.3048546","103.79922298162589"
65 MARINE DRIVE,"1.3033773","103.90973668696643"
806 YISHUN RING ROAD,"1.4311955","103.8442146"
714 YISHUN STREET 71,"1.42709375","103.82783143423282"
467 PASIR RIS DRIVE 6,"1.3735483","103.95697394356233"
183B BOON LAY AVENUE,"1.3482172000000001","103.7097055024143"
10 JALAN KUKOH,"1.2869472499999999","103.8390795"
554 PASIR RIS STREET 51,"1.36839085","103.95320003064154"
589D MONTREAL DRIVE,"1.4507919","103.8253042"
229 SERANGOON AVENUE 4,"1.3581802","103.8713165"
361 TAMPINES STREET 34,"1.3557844000000001","103.9626695157531"
508 JELAPANG ROAD,"1.3843601","103.7648332"
484C CHOA CHU KANG AVENUE 5,"1.3755913","103.73705601811437"
266 TOH GUAN ROAD,"1.3411105","103.74418403787342"
144 BEDOK RESERVOIR ROAD,"1.33488585","103.91248375214855"
505 BUKIT BATOK STREET 52,"1.35192365","103.75368371309739"
684A JURONG WEST STREET 64,"1.3439993000000001","103.70394676747311"
33 BEDOK SOUTH AVENUE 2,"1.3228103999999998","103.93905107774586"
311C ANCHORVALE LANE,"1.3915909000000002","103.88458162322092"
60 MARINE DRIVE,"1.3033918500000001","103.9085174953997"
34 JALAN BAHAGIA,"1.3270747","103.85768800997818"
203 YISHUN STREET 21,"1.4320339","103.8379143"
146 PASIR RIS STREET 11,"1.3630463000000002","103.96017966584864"
492 JURONG WEST STREET 41,"1.3498597","103.7252886"
142 YISHUN RING ROAD,"1.4311955","103.8442146"
4 SAGO LANE,"1.28177045","103.84289443441727"
327 UBI AVENUE 1,"1.3269813","103.90412244523307"
123 SERANGOON NORTH AVENUE 1,"1.3668957000000002","103.87230045"
520 JURONG WEST STREET 52,"1.34596665","103.71749298172602"
209 BOON LAY PLACE,"1.3464979499999998","103.71538650816463"
503 JELAPANG ROAD,"1.3843601","103.7648332"
312B ANCHORVALE LANE,"1.39169495","103.88548615154639"
509 JELAPANG ROAD,"1.3843601","103.7648332"
606 ANG MO KIO AVENUE 5,"1.37934235","103.83673565324887"
337 HOUGANG AVENUE 7,"1.3641989","103.8963665"
210 JURONG EAST STREET 21,"1.3388442999999999","103.7386223206374"
309C ANCHORVALE ROAD,"1.3910368","103.88573006151556"
126B EDGEDALE PLAINS,"1.4025753","103.9162084"
456 SEGAR ROAD,"1.3879289","103.7719557"
29 JALAN BAHAGIA,"1.3254660999999999","103.85918614749355"
21 HOUGANG AVENUE 3,"1.3642427000000001","103.89149021859964"
274 CHOA CHU KANG AVENUE 2,"1.37915585","103.7428095331434"
402 SERANGOON AVENUE 1,"1.34666955","103.87292023692886"
688C CHOA CHU KANG CRESCENT,"1.40326315","103.75092269135972"
614 YISHUN STREET 61,"1.41974085","103.8361781981992"
689A WOODLANDS DRIVE 75,========== ERROR PLEASE TRY AGAIN ==========
849 WOODLANDS STREET 82,"1.4425023","103.7914917"
230B TAMPINES STREET 24,"1.3555357","103.95070967763726"
863 TAMPINES STREET 83,"1.3554465","103.93590134232517"
328 ANG MO KIO AVENUE 3,"1.3697501","103.852192"
525 CHOA CHU KANG STREET 51,"1.3899328","103.7436359"
213 MARSILING CRESCENT,"1.4463669000000001","103.77230293910745"
288 TAMPINES STREET 22,"1.34876075","103.95466055177093"
119 ANG MO KIO AVENUE 3,"1.3697501","103.852192"
307 JURONG EAST STREET 32,"1.34661835","103.73517513966897"
327 CLEMENTI AVENUE 5,"1.317397","103.7688249"
633 WOODLANDS RING ROAD,"1.4353597","103.7977462"
114 EDGEFIELD PLAINS,"1.4013995","103.9094513"
119B KIM TIAN ROAD,"1.281062","103.82747521721166"
506 SERANGOON NORTH AVENUE 4,"1.3728451","103.87632670833334"
107 JURONG EAST STREET 13,"1.33780355","103.73816989566893"
549A SEGAR ROAD,"1.3897431500000001","103.76818599811713"
547 SERANGOON NORTH AVENUE 3,"1.3739139","103.87038257255855"
115 LORONG 1 TOA PAYOH,"1.34062665","103.844298306073"
205B COMPASSVALE LANE,"1.38556465","103.89663631150353"
716 WOODLANDS DRIVE 70,"1.4401658","103.7985222"
87 REDHILL CLOSE,"1.2872689","103.8179462"
448 YISHUN RING ROAD,"1.42245525","103.84491385021227"
577 WOODLANDS DRIVE 16,"1.4310200499999999","103.7965806095889"
685A JURONG WEST STREET 64,"1.34324575","103.7041027512002"
403 SIN MING AVENUE,"1.3628103500000002","103.83311130066438"
158 ANG MO KIO AVENUE 4,"1.37479095","103.83899088586512"
19 DOVER CRESCENT,"1.30779005","103.78372514328295"
309 CANBERRA ROAD,"1.4481448","103.8223122"
18 BEDOK SOUTH ROAD,"1.3206194500000001","103.93477597435285"
145 BISHAN STREET 11,"1.34474805","103.854767183386"
322 JURONG EAST STREET 31,"1.34802935","103.72915087148662"
148 SILAT AVENUE,"1.2768793999999999","103.83088718992096"
658 YISHUN AVENUE 4,"1.4218023","103.83926797945179"
528 BEDOK NORTH STREET 3,"1.33466835","103.92764481458067"
746 PASIR RIS STREET 71,"1.3786390499999999","103.93522473708886"
55 PIPIT ROAD,"1.32375015","103.88827116201534"
4B STREET. GEORGE'S LANE,========== ERROR PLEASE TRY AGAIN ==========
214 YISHUN STREET 21,"1.4320339","103.8379143"
835 WOODLANDS STREET 83,"1.44046985","103.79104789882044"
471A FERNVALE STREET,"1.398642","103.8759036"
533 BEDOK NORTH STREET 3,"1.33360825","103.92413104542794"
107 TAMPINES STREET 11,"1.3483943","103.9481354"
202A COMPASSVALE DRIVE,"1.38832855","103.89306565634311"
918 HOUGANG AVENUE 9,"1.37538725","103.88352234905045"
544 SERANGOON NORTH AVENUE 3,"1.37430545","103.87079272459212"
336 HOUGANG AVENUE 7,"1.3685277","103.8997634"
743 WOODLANDS CIRCLE,"1.4438404999999999","103.7964110597198"
558 CHOA CHU KANG NORTH 6,"1.3964651","103.7470112"
523 JELAPANG ROAD,"1.3843601","103.7648332"
636A PUNGGOL DRIVE,"1.4003006999999998","103.91396372312114"
447 CHOA CHU KANG AVENUE 4,"1.38062925","103.73757130808112"
164 TAMPINES STREET 12,"1.34960845","103.94600650000001"
161 YUNG PING ROAD,========== ERROR PLEASE TRY AGAIN ==========
471A UPPER SERANGOON CRESCENT,"1.37824985","103.9017922759466"
10 JALAN BATU,"1.3020472","103.88290925000001"
619A PUNGGOL DRIVE,"1.4026646","103.91149308845556"
207 JURONG EAST STREET 21,"1.33804465","103.74226093601044"
338 CLEMENTI AVENUE 2,"1.31627625","103.76959053093344"
486 JURONG WEST AVENUE 1,"1.3487501499999999","103.72635951960439"
21 GHIM MOH ROAD,"1.3103391","103.789086"
185C RIVERVALE CRESCENT,"1.39322185","103.90655755996019"
442 JURONG WEST AVENUE 1,"1.3516222500000001","103.71980940218398"
446 HOUGANG AVENUE 8,"1.3721425","103.8859167"
617 JURONG WEST STREET 65,"1.34093925","103.70062256565691"
284 CHOA CHU KANG AVENUE 3,"1.3798835999999999","103.74242643066688"
132 CASHEW ROAD,"1.3729044","103.769258"
274D PUNGGOL PLACE,"1.40309825","103.90172884151022"
938 JURONG WEST STREET 91,"1.34286865","103.6897919"
746 YISHUN STREET 72,"1.4283839","103.8320668"
171 LORONG 1 TOA PAYOH,"1.3307988","103.84311357879153"
227 PENDING ROAD,"1.377352","103.7717682"
172 ANG MO KIO AVENUE 4,"1.3710368","103.836646"
238 HOUGANG AVENUE 1,"1.3572457999999998","103.88938904040602"
237 LORONG 1 TOA PAYOH,"1.34009615","103.85254527978717"
126 PASIR RIS STREET 11,"1.3655590499999999","103.955089142883"
657 YISHUN AVENUE 4,"1.4140825","103.8389337"
570 PASIR RIS STREET 53,"1.3727167","103.94651264999999"
236A SERANGOON AVENUE 2,"1.3481462","103.872613"
50 CIRCUIT ROAD,"1.3248897","103.88550863385416"
405 CHOA CHU KANG AVENUE 3,"1.38005115","103.73964115431035"
439 FAJAR ROAD,"1.3808162","103.7712163"
183 BUKIT BATOK WEST AVENUE 8,"1.3462705000000001","103.74338222929208"
652 SENJA LINK,"1.3876536","103.7623993"
35 BEDOK SOUTH AVENUE 2,"1.32231235","103.93977340417518"
248 HOUGANG AVENUE 3,"1.3594951000000002","103.8926391807698"
305 CLEMENTI AVENUE 4,"1.32198195","103.76606552864872"
411 HOUGANG AVENUE 10,"1.3741324000000001","103.8951914474026"
472 PASIR RIS DRIVE 6,"1.3741917","103.95731785038265"
22 MARSILING DRIVE,"1.4404892","103.7769889"
64 KALLANG BAHRU,"1.32054905","103.86866371567604"
25 TELOK BLANGAH CRESCENT,"1.2764034","103.81916290050845"
246 SERANGOON AVENUE 3,"1.3520851","103.86982725885738"
8 JALAN RUMAH TINGGI,"1.2885005","103.80812400878644"
868 TAMPINES STREET 83,"1.3547243999999998","103.93404408605291"
351 TAMPINES STREET 33,"1.35307565","103.96303888664633"
116 SIMEI STREET 1,"1.34390025","103.95150072347715"
636C SENJA ROAD,"1.38736255","103.75911778217677"
860A TAMPINES AVENUE 5,"1.35544555","103.93865972484062"
20 DOVER CRESCENT,"1.3066996","103.7835409426289"
541 HOUGANG AVENUE 8,"1.37747295","103.8912765"
522 WOODLANDS DRIVE 14,"1.4338723","103.7902791"
330 SEMBAWANG CLOSE,"1.4466546500000002","103.81811769076538"
141 TAMPINES STREET 12,"1.3482894","103.94511499641871"
37 JALAN RUMAH TINGGI,"1.2891887999999998","103.80919904713744"
644 ANG MO KIO AVENUE 4,"1.3710368","103.836646"
137 PETIR ROAD,"1.3743986","103.7718639"
315C ANCHORVALE ROAD,"1.3925638","103.88811000697577"
4 HOLLAND CLOSE,"1.30814235","103.7960137907919"
125 MARSILING RISE,"1.438451","103.77956931705856"
160 LORONG 1 TOA PAYOH,"1.3309113","103.84504125064586"
751 PASIR RIS STREET 71,"1.37817365","103.93381344094044"
700A ANG MO KIO AVENUE 6,"1.3698728999999998","103.84591113731156"
427 BEDOK NORTH ROAD,"1.3290823","103.9276922326568"
102 COMMONWEALTH CRESCENT,"1.3077953","103.80070862998286"
2 TECK WHYE AVENUE,"1.38207835","103.7514741109789"
129 BUKIT BATOK WEST AVENUE 6,"1.3514106","103.74611890120772"
288A JURONG EAST STREET 21,"1.3388398000000001","103.74338710660378"
104B ANG MO KIO STREET 11,"1.3714677499999999","103.8384615341412"
311D ANCHORVALE LANE,"1.39187155","103.88461607816029"
803 TAMPINES AVENUE 4,"1.3453931","103.93797360495074"
131 BEDOK NORTH AVENUE 3,"1.3269579500000002","103.93576200668566"
259 BUKIT BATOK EAST AVENUE 4,"1.35110895","103.75979966093567"
113 WOODLANDS STREET 13,"1.4357697","103.7751617"
755 WOODLANDS AVENUE 4,"1.4452041","103.79334281302442"
84B LORONG 2 TOA PAYOH,"1.3357754","103.84681405348553"
721 WOODLANDS CIRCLE,"1.4423202","103.7966554"
713 TAMPINES STREET 71,"1.35958555","103.93773826364364"
511 JURONG WEST STREET 52,"1.3503947","103.7171696"
37 TANGLIN HALT ROAD,"1.3005279","103.7983595"
130 SIMEI STREET 1,"1.3463311","103.95499306957124"
277 YISHUN STREET 22,"1.43790205","103.83695990417766"
843 TAMPINES STREET 83,"1.3519689499999998","103.93443682797769"
729 WOODLANDS CIRCLE,"1.4425951499999998","103.7984197228084"
921 HOUGANG STREET 91,"1.3749669","103.8800689"
391 YISHUN AVENUE 6,"1.42945585","103.84916464789596"
701 CHOA CHU KANG STREET 53,"1.391251","103.7472852"
48 LORONG 5 TOA PAYOH,"1.33719045","103.85367472039763"
84 BEDOK NORTH STREET 4,"1.3312561","103.9399269"
567 HOUGANG STREET 51,"1.3787140500000001","103.88907218230408"
132 BISHAN STREET 12,"1.3456488","103.85156141330691"
101 AH HOOD ROAD,"1.3273576","103.84449959480818"
183 STIRLING ROAD,"1.29569615","103.80483851130882"
69 BEDOK SOUTH AVENUE 3,"1.3193665","103.94372485043158"
403 BEDOK NORTH AVENUE 3,"1.3297727","103.93390430237662"
409 CHOA CHU KANG AVENUE 3,"1.3809985999999999","103.74206817016957"
107 TOWNER ROAD,"1.3195887","103.85988300933047"
58 TELOK BLANGAH HEIGHTS,"1.2749179499999999","103.81354272362071"
45 TELOK BLANGAH DRIVE,"1.27209935","103.80962294077662"
714 CLEMENTI WEST STREET 2,"1.3039898","103.76189325625282"
3 JOO CHIAT ROAD,"1.3081672","103.9033332"
138 BEDOK NORTH STREET 2,"1.32946495","103.93609535446964"
525 BEDOK NORTH STREET 3,"1.33472795","103.92892431436249"
67 CIRCUIT ROAD,"1.32585865","103.8878968551058"
667B JURONG WEST STREET 65,"1.3410233","103.70182224286995"
447 TAMPINES STREET 42,"1.3573236","103.95053155"
725 WOODLANDS AVENUE 6,"1.4301354","103.7987973"
557 JURONG WEST STREET 42,"1.3539807","103.71851512268768"
183 JELEBU ROAD,"1.3790977","103.7642368"
422 JURONG WEST STREET 42,"1.3504215","103.7262708599448"
620 BEDOK RESERVOIR ROAD,"1.3338653","103.91821965904623"
606 YISHUN STREET 61,"1.4213263","103.83630116339762"
673 CHOA CHU KANG CRESCENT,"1.4034435","103.7477964"
43 CIRCUIT ROAD,"1.3264778","103.88553633749166"
291A BUKIT BATOK STREET 24,"1.34350805","103.75634433709104"
224 JURONG EAST STREET 21,"1.3416738000000001","103.73675275011195"
172 GANGSA ROAD,"1.3799562","103.7676136"
13 MARSILING LANE,"1.4411059","103.77928035"
66 CIRCUIT ROAD,"1.3266601","103.8877053317863"
31 MARINE CRESCENT,"1.30373625","103.91143827379193"
226B COMPASSVALE WALK,"1.3877269","103.89946241768791"
404 FAJAR ROAD,"1.3808162","103.7712163"
455 SEGAR ROAD,"1.3879289","103.7719557"
45 SIMS DRIVE,"1.31732065","103.87845445456986"
296D CHOA CHU KANG AVENUE 2,"1.3766645999999998","103.7428884692903"
126A EDGEDALE PLAINS,"1.4025753","103.9162084"
163 BISHAN STREET 13,"1.34808065","103.85617786149778"
50 CHAI CHEE STREET,"1.3291873","103.92256707741845"
739 PASIR RIS DRIVE 10,"1.3785840999999999","103.9368080129155"
115 HO CHING ROAD,"1.33361445","103.72445927792009"
410 BUKIT BATOK WEST AVENUE 4,"1.36443175","103.74503763541286"
172A EDGEDALE PLAINS,"1.4025753","103.9162084"
225 PENDING ROAD,"1.377352","103.7717682"
530 BEDOK NORTH STREET 3,"1.3336933","103.92707313779891"
343 YISHUN AVENUE 11,"1.4236023","103.8495581"
107 SERANGOON NORTH AVENUE 1,"1.36991005","103.8702301250627"
270A SENGKANG CENTRAL,"1.3858747500000002","103.89413727231482"
85 LORONG 4 TOA PAYOH,"1.3362813","103.8478807"
237 CHOA CHU KANG CENTRAL,"1.3792981","103.74849343398212"
169 BEDOK SOUTH AVENUE 3,"1.3203755","103.94509644054902"
580 WOODLANDS DRIVE 16,"1.4305748","103.79627819363313"
130 RIVERVALE STREET,"1.3894629","103.90266673775635"
260 TAMPINES STREET 21,"1.35459335","103.95010885670364"
58 CIRCUIT ROAD,"1.3249924","103.88656617924826"
540 BEDOK NORTH STREET 3,"1.3310533","103.92192894307725"
55 STRATHMORE AVENUE,"1.2933758499999999","103.80949216944458"
289 YISHUN AVENUE 6,"1.440455","103.8391798"
80 COMMONWEALTH DRIVE,"1.297881","103.797644"
832 YISHUN STREET 81,"1.41464945","103.83486813037531"
124 PENDING ROAD,"1.3770229","103.77125350942589"
53 NEW UPPER CHANGI ROAD,"1.3243167","103.94246191101837"
208 PASIR RIS STREET 21,"1.3662779999999999","103.96190701399215"
262 TAMPINES STREET 21,"1.3539066","103.95055316070113"
866 YISHUN STREET 81,"1.41439935","103.83719568172816"
92 BEDOK NORTH AVENUE 4,"1.332436","103.94133805345336"
108 BEDOK RESERVOIR ROAD,"1.33022785","103.90953740519927"
298A COMPASSVALE STREET,"1.3946551","103.9002053"
86 LORONG 2 TOA PAYOH,"1.3357677","103.84760922209657"
106A PUNGGOL FIELD,"1.3967208","103.90859402372688"
452 SIN MING AVENUE,"1.3633467","103.8361361"
320 YISHUN CENTRAL,"1.42929965","103.84163330000001"
362 HOUGANG AVENUE 5,"1.3665967","103.8970399"
515 HOUGANG AVENUE 10,"1.3724033","103.88904685028234"
826 JURONG WEST STREET 81,"1.3459854500000001","103.69464788362397"
669 WOODLANDS RING ROAD,"1.43837925","103.79831745"
681B JURONG WEST CENTRAL 1,"1.3448048","103.70495818196028"
105 POTONG PASIR AVENUE 1,"1.3344464999999999","103.86886229899616"
115 BISHAN STREET 12,"1.34780795","103.84821756878773"
187 BOON LAY AVENUE,"1.34517205","103.71070161287156"
195B PUNGGOL ROAD,"1.4013896","103.90647079728137"
868 YISHUN STREET 81,"1.4155609","103.8364249"
132 RIVERVALE STREET,"1.3882515","103.9038371"
667 HOUGANG AVENUE 4,"1.3779515","103.8846298"
246 YISHUN AVENUE 9,"1.4350014500000001","103.84255177979426"
418 JURONG WEST STREET 42,"1.351086","103.72646715698315"
479 SEMBAWANG DRIVE,"1.4526156","103.81575039614098"
665 HOUGANG AVENUE 4,"1.3779515","103.8846298"
491A TAMPINES AVENUE 9,"1.3625684","103.95378524322493"
39 CAMBRIDGE ROAD,"1.3163757","103.84848340935383"
175 BUKIT BATOK WEST AVENUE 8,"1.3456785","103.74190213035324"
434 CHOA CHU KANG AVENUE 4,"1.3845933000000001","103.74097319715601"
86 COMMONWEALTH CLOSE,"1.3043464500000002","103.79941551157862"
708 CHOA CHU KANG STREET 53,"1.391251","103.7472852"
527 JURONG WEST STREET 52,"1.347792","103.71609619889392"
330 YISHUN RING ROAD,"1.430712","103.84279223988378"
140 BEDOK RESERVOIR ROAD,"1.3348786000000001","103.9133814795322"
443A FERNVALE ROAD,"1.3912227000000001","103.87432667056285"
698B HOUGANG STREET 61,"1.3741656","103.887698"
75A REDHILL ROAD,"1.2880717000000002","103.81537584787904"
559 ANG MO KIO AVENUE 10,"1.3646309","103.8559378"
111B DEPOT ROAD,"1.28117855","103.80854878521765"
208 BOON LAY PLACE,"1.3472528","103.71391419410999"
2A UPPER BOON KENG ROAD,"1.3137349999999999","103.8721933826356"
61 MARINE DRIVE,"1.3030922500000002","103.90874717973634"
275A COMPASSVALE LINK,"1.3828713000000001","103.89462582840099"
657 JALAN TENAGA,"1.33393775","103.9072579526455"
